"date","id","session_start","first_use","user_engagement","engagement_time_msec","mean_event_timestamp","mean_event_previous_timestamp","first_open_time","user_first_touch_timestamp","screen_view_count","firebase_screen_class","firebase_previous_class","firebase_event_origin","nro_events","device_category","platform","medium","source","geo_city","geo_country","ads_storage","play"
20250601,1731676074,FALSE,FALSE,FALSE,0,1748809501918643,1731285680278000,FALSE,1731276886905000,1,"SplashViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1732103530,FALSE,FALSE,FALSE,0,1748824847879582,1748824842205000,FALSE,1725649698709000,1,"HomeViewController","SearchViewController","auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1732195290,FALSE,FALSE,TRUE,6728,1748825163931022,1748825157107004,FALSE,1668853322208000,0,"ChannelDetailViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1742857412,FALSE,FALSE,FALSE,0,1748829992218659,1748829991573001,FALSE,1719192706280000,1,"HomeViewController","SplashViewController","auto",1,"mobile","IOS","(none)","(direct)","Maldonado","Uruguay",TRUE,FALSE
20250601,1744143072,FALSE,FALSE,TRUE,13208,1748823778773219,1748823765106006,FALSE,1742599877450000,0,"HomeViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1744242614,FALSE,FALSE,TRUE,3711,1748824212011538,1748824207567006,FALSE,1742950598447000,0,"HomeViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1744436379,FALSE,FALSE,FALSE,0,1748816120727756,1730678519389000,FALSE,1727043262369000,0,"HomeViewController",NA,"app",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,TRUE
20250601,1746840606,FALSE,FALSE,TRUE,20284,1748793780306307,1748793759683002,FALSE,1669040393156000,0,"HomeViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1747861943,FALSE,FALSE,FALSE,0,1748780907006667,1747436947640000,FALSE,1730165373900000,1,"SplashViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1747996422,FALSE,FALSE,TRUE,16332,1748825314478607,1748825297493000,FALSE,1742514774052000,0,"BitMovinPlayerViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)",NA,"Uruguay",TRUE,FALSE
20250601,1748293972,FALSE,FALSE,TRUE,1830,1748830285494414,1748830283577003,FALSE,1742864672327000,0,"HomeViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748302578,FALSE,FALSE,TRUE,8742,1748832367158486,1748832358123007,FALSE,1697502764147000,0,"CamerasViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748469653,FALSE,FALSE,FALSE,0,1748813493016205,1748801099577000,FALSE,1739983838935000,0,"SinglePlayerActivity",NA,"app",1,"mobile","ANDROID","(none)","(direct)",NA,"Uruguay",TRUE,TRUE
20250601,1748473214,FALSE,FALSE,FALSE,0,1748802502523725,1748802476170001,FALSE,1726420589496000,1,"HomeViewController","BitMovinPlayerViewController","auto",1,"mobile","IOS","(none)","(direct)","Maldonado","Uruguay",TRUE,FALSE
20250601,1748539559,FALSE,FALSE,TRUE,0,1748817471163287,1748620986536000,FALSE,1686613176933000,0,"SinglePlayerActivity",NA,"auto",1,"smart tv","ANDROID","(none)","(direct)","Maldonado","Uruguay",TRUE,FALSE
20250601,1748558577,FALSE,FALSE,FALSE,0,1748818225680522,1748435975517000,FALSE,1694118862080000,0,"ChannelDetailViewController",NA,"app",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,TRUE
20250601,1748633496,FALSE,FALSE,FALSE,0,1748759070251457,1748759040899001,FALSE,1660095480663000,0,"SinglePlayerActivity",NA,"app",1,"smart tv","ANDROID","(none)","(direct)","Maldonado","Uruguay",TRUE,TRUE
20250601,1748648241,FALSE,FALSE,FALSE,0,1748786498230408,1748786464433007,FALSE,1722630978582000,0,"ChannelDetailsActivity",NA,"app",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748651619,FALSE,FALSE,TRUE,1202,1748801055765311,1748801054066000,FALSE,1726419513641000,0,"BitMovinPlayerViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)","Maldonado","Uruguay",TRUE,FALSE
20250601,1748702213,FALSE,FALSE,FALSE,0,1748828139826746,1748828136310006,FALSE,1710119964446000,1,"BitMovinPlayerViewController","HomeViewController","auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748706915,FALSE,FALSE,TRUE,1642,1748815533352003,1748274257872002,FALSE,1553258296661000,0,"SplashViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748708882,FALSE,FALSE,FALSE,12475,1748783567568176,1748783553289000,FALSE,1712090090217000,1,"ChannelDetailsActivity","SinglePlayerActivity","auto",1,"mobile","ANDROID","organic","google-play","Maldonado","Uruguay",TRUE,FALSE
20250601,1748725650,FALSE,FALSE,FALSE,0,1748809420856345,1748733301894003,FALSE,1732189634129000,1,"ChannelDetailsActivity","SinglePlayerActivity","auto",1,"mobile","ANDROID","(none)","(direct)",NA,"Uruguay",TRUE,FALSE
20250601,1748729276,FALSE,FALSE,TRUE,2293,1748747132311901,1748747128302001,FALSE,1746637857962000,0,"MainActivity",NA,"auto",1,"mobile","ANDROID","organic","google-play","Maldonado","Uruguay",TRUE,FALSE
20250601,1748733678,FALSE,FALSE,FALSE,25252167,1748758940205976,1748733687528000,FALSE,1736520941954000,1,"StepDialogActivity","ZappingActivity","auto",1,"smart tv","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748733964,FALSE,FALSE,FALSE,0,1748815147432698,1748734099666000,FALSE,1699490000831000,0,"SinglePlayerActivity",NA,"app",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,TRUE
20250601,1748734037,FALSE,FALSE,TRUE,4920,1748800015704433,1748800005434000,FALSE,1669118067136000,0,"SFAuthenticationViewController",NA,"auto",1,"mobile","IOS",NA,NA,"Maldonado","Uruguay",TRUE,FALSE
20250601,1748734354,FALSE,FALSE,FALSE,2725,1748748327207739,1748748323358004,FALSE,1721349963237000,1,"TvGuideActivity","SinglePlayerActivity","auto",1,"tablet","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748736173,FALSE,FALSE,FALSE,3817,1748752723137472,1748752719112000,FALSE,1682435460954000,1,"MainActivity","SinglePlayerActivity","auto",1,"mobile","ANDROID","(none)","(direct)","Maldonado","Uruguay",TRUE,FALSE
20250601,1748738468,FALSE,FALSE,TRUE,1627,1748748684827844,1748748681909001,FALSE,1674825983339000,0,"MainActivity",NA,"auto",1,"mobile","ANDROID","(none)","(direct)",NA,"Uruguay",TRUE,FALSE
20250601,1748739569,FALSE,FALSE,TRUE,5298,1748747874794027,1748747863477000,FALSE,1726588083613000,0,"MainActivity",NA,"auto",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,FALSE
20250601,1748740114,FALSE,FALSE,FALSE,36118577,1748776259308525,1748740139273000,FALSE,1728180702706000,1,"ChannelDetailsActivity","SinglePlayerActivity","auto",1,"mobile","ANDROID","organic","google-play","Maldonado","Uruguay",TRUE,FALSE
20250601,1748740175,FALSE,FALSE,TRUE,312738,1748746841385249,1748746528108000,FALSE,1668815937773000,0,"BitMovinPlayerViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748740662,FALSE,FALSE,TRUE,5711088,1748747911713121,1748742199573000,FALSE,1726006214644000,0,"SinglePlayerActivity",NA,"auto",1,"mobile","ANDROID","(none)","(direct)","Maldonado","Uruguay",TRUE,FALSE
20250601,1748740984,FALSE,FALSE,FALSE,0,1748747354090710,1748741015536001,FALSE,1637340783501000,1,"MainActivity","SinglePlayerActivity","auto",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748741323,FALSE,FALSE,FALSE,0,1748753001945959,1748750123584000,FALSE,1748734515908000,0,"SinglePlayerActivity",NA,"app",1,"mobile","ANDROID",NA,NA,"Montevideo","Uruguay",TRUE,TRUE
20250601,1748741969,FALSE,FALSE,FALSE,0,1748750900808723,1748748585870000,FALSE,1736652393457000,0,"SinglePlayerActivity",NA,"app",1,"mobile","ANDROID","organic","google-play","Maldonado","Uruguay",TRUE,TRUE
20250601,1748742008,FALSE,FALSE,FALSE,2005,1748750985155176,1748750878659509,FALSE,1734215968565000,2,"MainActivity","ChannelDetailsActivity","auto",2,"mobile","ANDROID","organic","google-play",NA,"Uruguay",TRUE,FALSE
20250601,1748742271,FALSE,FALSE,TRUE,1661,1748749235845978,1748749234151001,FALSE,1718748559965000,0,"MainActivity",NA,"auto",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,FALSE
20250601,1748742299,FALSE,FALSE,FALSE,0,1748747269223518,1748747259152028,FALSE,1736983647225000,0,"ZappingActivity",NA,"app",2,"smart tv","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,TRUE
20250601,1748742411,FALSE,FALSE,FALSE,2937232,1748747495113570,1748744557297000,FALSE,1666307677723000,1,"MainActivity","SinglePlayerActivity","auto",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748742498,FALSE,FALSE,FALSE,0,1748748375231553,1748748362328003,FALSE,1737205204619000,0,"ZappingActivity",NA,"app",1,"smart tv","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,TRUE
20250601,1748744339,FALSE,FALSE,TRUE,5239529,1748750243912351,1748745004356001,FALSE,1747160792056000,0,"ZappingActivity",NA,"auto",1,"smart tv","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748744400,FALSE,FALSE,FALSE,0,1748748348618508,1748744480389000,FALSE,1708023023019000,0,"SinglePlayerActivity",NA,"app",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,TRUE
20250601,1748744940,FALSE,FALSE,TRUE,5124,1748748726077276,1748746570376001,FALSE,1742528244385000,0,"SplashActivity",NA,"auto",2,"mobile","ANDROID","(none)","(direct)","Paysandu","Uruguay",TRUE,TRUE
20250601,1748745462,FALSE,FALSE,FALSE,0,1748747617633842,1748747615932001,FALSE,1722869287179000,1,"MainActivity","SplashActivity","auto",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,FALSE
20250601,1748745636,FALSE,FALSE,TRUE,2138,1748806705419404,1748806684188520,FALSE,1677374633471000,0,"SinglePlayerActivity",NA,"auto",2,"smart tv","ANDROID","(none)","(direct)",NA,"Uruguay",FALSE,TRUE
20250601,1748745978,FALSE,FALSE,FALSE,2168,1748750740905179,1748750737656007,FALSE,1629254828177000,1,"MainActivity","ChannelDetailsActivity","auto",1,"mobile","ANDROID","(none)","(direct)",NA,"Uruguay",TRUE,FALSE
20250601,1748746298,FALSE,FALSE,FALSE,6441,1748751032148238,1748751023110003,FALSE,1748642545338000,1,"SinglePlayerActivity","ChannelDetailsActivity","auto",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,FALSE
20250601,1748746337,FALSE,FALSE,FALSE,16340,1748747665035608,1748747644660000,FALSE,1737969291986000,1,"MainActivity","SinglePlayerActivity","auto",1,"mobile","ANDROID","organic","google-play",NA,"Uruguay",TRUE,FALSE
20250601,1748746535,FALSE,FALSE,TRUE,0,1748784154592421,1748753049143000,FALSE,1697592337594000,0,"SinglePlayerActivity",NA,"auto",1,"tablet","ANDROID","(none)","(direct)","Maldonado","Uruguay",TRUE,FALSE
20250601,1748746866,FALSE,FALSE,FALSE,22314262,1748769685491311,1748747368441000,FALSE,1676081122388000,1,"MainActivity","SinglePlayerActivity","auto",1,"mobile","ANDROID","(none)","(direct)","74184","Indonesia",TRUE,FALSE
20250601,1748746888,FALSE,FALSE,FALSE,0,1748746901898598,1748746896042002,FALSE,1726005693081000,1,"MenuViewController","HomeViewController","auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748746921,FALSE,FALSE,FALSE,0,1748747016093522,1748747008021014,FALSE,1689449888627000,0,"PlayerActivity",NA,"app",1,"smart tv","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,TRUE
20250601,1748746935,FALSE,FALSE,FALSE,0,1748749134692901,1748747710431000,FALSE,1740616186393000,1,"SplashActivity","SplashActivity","auto",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,FALSE
20250601,1748746949,FALSE,FALSE,FALSE,1366,1748747043302988,1748747041695006,FALSE,1748737238725000,1,"StepDialogActivity","ZappingActivity","auto",1,"smart tv","ANDROID",NA,NA,NA,"Uruguay",TRUE,FALSE
20250601,1748746980,FALSE,FALSE,FALSE,0,1748747977567442,1748747977565026,FALSE,1736947512637000,0,"ZappingActivity",NA,"app",1,"smart tv","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,TRUE
20250601,1748746992,FALSE,FALSE,FALSE,0,1748747009648375,1748747009285010,FALSE,1638589072777000,1,"MainActivity","CloseAppActivity","auto",1,"smart tv","ANDROID","(none)","(direct)","Maldonado","Uruguay",TRUE,FALSE
20250601,1748747040,FALSE,FALSE,TRUE,1226,1748747042693057,1748693747989001,FALSE,1742870236755000,0,"SplashViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748747062,FALSE,FALSE,FALSE,0,1748756232521188,1748747079717000,FALSE,1582928936509000,0,"SinglePlayerActivity",NA,"app",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,TRUE
20250601,1748747084,TRUE,FALSE,FALSE,0,1748747084925093,1748732124203000,FALSE,1729645408754000,0,"HomeViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)",NA,"Uruguay",TRUE,FALSE
20250601,1748747088,FALSE,FALSE,FALSE,0,1748747107950390,1748743809139001,FALSE,1726605624023000,1,"SplashActivity",NA,"auto",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,FALSE
20250601,1748747134,TRUE,FALSE,FALSE,0,1748747134543438,1748623737533000,FALSE,1729910235457000,0,NA,NA,"auto",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,FALSE
20250601,1748747323,FALSE,FALSE,FALSE,0,1748747341937842,1748747325631006,FALSE,1681088614410000,1,"SignInActivity","MainActivity","auto",1,"mobile","ANDROID","(none)","(direct)","Maldonado","Uruguay",TRUE,FALSE
20250601,1748747337,FALSE,FALSE,FALSE,0,1748747356861859,1748747346926003,FALSE,1667529635730000,1,"SinglePlayerActivity","MainActivity","auto",1,"mobile","ANDROID","(none)","(direct)","74184","Indonesia",TRUE,FALSE
20250601,1748747361,FALSE,FALSE,FALSE,0,1748747362441272,1748738534862001,FALSE,1682380950040000,1,"SplashActivity",NA,"auto",1,"mobile","ANDROID","(none)","(direct)","Paysandu","Uruguay",TRUE,FALSE
20250601,1748747510,TRUE,FALSE,FALSE,0,1748747511206119,1748744882864000,FALSE,1694343908413000,0,NA,NA,"auto",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,FALSE
20250601,1748747541,FALSE,FALSE,FALSE,1517,1748747732581995,1748747730088012,FALSE,1748428931543000,1,"MainActivity","SettingsActivity","auto",1,"mobile","ANDROID","organic","google-play","Maldonado","Uruguay",TRUE,FALSE
20250601,1748747561,FALSE,FALSE,FALSE,0,1748748182824028,1748748181577002,FALSE,1655479292013000,1,"CloseAppActivity","MainActivity","auto",1,"smart tv","ANDROID","(none)","(direct)","Maldonado","Uruguay",TRUE,FALSE
20250601,1748747648,FALSE,FALSE,FALSE,27351,1748747692682808,1748747678795500,FALSE,1686505634987000,2,"MainActivity","SinglePlayerActivity","auto",2,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,FALSE
20250601,1748747678,FALSE,FALSE,FALSE,6415,1748747702590203,1748747694520005,FALSE,1727812572151000,1,"MainActivity","ChannelDetailsActivity","auto",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748747801,FALSE,FALSE,FALSE,0,1748747991700378,1748747985878000,FALSE,1743654189099000,0,"PlayerActivity",NA,"app",1,"smart tv","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,TRUE
20250601,1748747821,FALSE,FALSE,FALSE,7798,1748748102281275,1748748093487001,FALSE,1717637877304000,1,"ChannelDetailsActivity","MainActivity","auto",1,"mobile","ANDROID","organic","google-play","Maldonado","Uruguay",TRUE,FALSE
20250601,1748747825,FALSE,FALSE,FALSE,0,1748747916504616,1748747901439000,FALSE,1686508510501000,0,"SinglePlayerActivity",NA,"app",1,"mobile","ANDROID","organic","google","Montevideo","Uruguay",TRUE,TRUE
20250601,1748747840,FALSE,FALSE,FALSE,3088,1748747868454371,1748747865373001,FALSE,1640999316377000,1,"PlayerActivity","MainActivity","auto",1,"smart tv","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748747957,FALSE,FALSE,FALSE,8262,1748747967788782,1748747959115003,FALSE,1728918056098000,1,"CloseAppActivity","MainActivity","auto",1,"smart tv","ANDROID","(none)","(direct)",NA,"Uruguay",TRUE,FALSE
20250601,1748748091,FALSE,FALSE,FALSE,0,1748748092013719,1748740190021001,FALSE,1682052359053000,1,"SplashActivity",NA,"auto",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748748238,FALSE,FALSE,TRUE,37093,1748748277357450,1748748239550003,FALSE,1745759818361000,0,"StartActivity",NA,"auto",1,"mobile","ANDROID","organic","google","Montevideo","Uruguay",TRUE,FALSE
20250601,1748748393,FALSE,FALSE,FALSE,2373,1748748485602818,1748748477917000,FALSE,1665613052392000,1,"MainActivity","SinglePlayerActivity","auto",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748748566,FALSE,FALSE,FALSE,0,1748748568906907,1748741632020001,FALSE,1725148989389000,1,"ChannelDetailsActivity",NA,"auto",1,"mobile","ANDROID","organic","google-play",NA,"Uruguay",TRUE,FALSE
20250601,1748748646,FALSE,FALSE,FALSE,3670,1748748801464372,1748748795526000,FALSE,1694921553202000,1,"MainActivity","PlayerActivity","auto",1,"smart tv","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,FALSE
20250601,1748748809,FALSE,FALSE,FALSE,0,1748748813017253,1748257409770001,FALSE,1685318805423000,1,"SplashActivity",NA,"auto",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748748838,FALSE,FALSE,FALSE,0,1748748840235336,1748733666770001,FALSE,1700159238596000,1,"SplashActivity",NA,"auto",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748748861,FALSE,FALSE,FALSE,0,1748749584444182,1748748862416002,FALSE,1694216579702000,1,"SplashActivity","SplashActivity","auto",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748748863,FALSE,FALSE,FALSE,0,1748748907098046,1748748898059000,FALSE,1747015943217000,0,"SinglePlayerActivity",NA,"app",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,TRUE
20250601,1748748930,TRUE,FALSE,FALSE,0,1748748930720945,1748544721586000,FALSE,1707339431482000,0,NA,NA,"auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748748980,TRUE,FALSE,FALSE,0,1748748980834400,1748712753761000,FALSE,1738957334962000,0,NA,NA,"auto",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748749102,FALSE,FALSE,FALSE,11710,1748749117753066,1748749105809003,FALSE,1687737885221000,1,"SinglePlayerActivity","MainActivity","auto",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,FALSE
20250601,1748749267,FALSE,FALSE,FALSE,6820,1748749270180402,1748749268738002,FALSE,1651321499918000,1,"MainActivity","SplashActivity","auto",1,"mobile","ANDROID","(none)","(direct)",NA,"Uruguay",TRUE,FALSE
20250601,1748749394,FALSE,FALSE,FALSE,67199,1748749484483984,1748749417069000,FALSE,1568145849436000,1,"MainActivity","SinglePlayerActivity","auto",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748749407,FALSE,FALSE,FALSE,0,1748749513088828,1748749494079000,FALSE,1727453691707000,0,"SinglePlayerActivity",NA,"app",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,TRUE
20250601,1748749579,FALSE,FALSE,FALSE,0,1748749670204577,1748749667024001,FALSE,1740626666052000,1,"SinglePlayerActivity","MainActivity","auto",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748749605,FALSE,FALSE,FALSE,0,1748753319666472,1748753290394000,FALSE,1656639371621000,0,"ZappingActivity",NA,"app",1,"smart tv","ANDROID","(none)","(direct)","Maldonado","Uruguay",TRUE,TRUE
20250601,1748749621,FALSE,FALSE,TRUE,4,1748749665245104,1748749665152004,FALSE,1748749621273000,0,"LoginViewController",NA,"auto",1,"mobile","IOS",NA,NA,"Montevideo","Uruguay",TRUE,FALSE
20250601,1748749665,FALSE,FALSE,TRUE,59634,1748749807184098,1748749747139014,FALSE,1728945950153000,0,"UserAccountViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748749734,TRUE,FALSE,FALSE,0,1748749734389930,1748197059578000,FALSE,1740961759686000,0,NA,NA,"auto",1,"mobile","ANDROID","organic","google-play","Maldonado","Uruguay",TRUE,FALSE
20250601,1748749821,FALSE,FALSE,FALSE,16758,1748749858449273,1748749841561000,FALSE,1737166869860000,1,"MainActivity","SinglePlayerActivity","auto",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,FALSE
20250601,1748749854,FALSE,FALSE,FALSE,1509,1748749859682050,1748749854453002,FALSE,1648217070404000,1,"MainActivity","SplashActivity","auto",1,"smart tv","ANDROID","(none)","(direct)",NA,"Uruguay",TRUE,FALSE
20250601,1748749915,TRUE,FALSE,FALSE,0,1748749915111109,1748722249626000,FALSE,1713550894202000,0,NA,NA,"auto",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748749993,FALSE,FALSE,FALSE,0,1748752995262658,1748752596103500,FALSE,1712847536583000,0,"SinglePlayerActivity",NA,"app",2,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,TRUE
20250601,1748750073,FALSE,FALSE,FALSE,13044,1748750092015574,1748750077922004,FALSE,1711927354368000,1,"SinglePlayerActivity","MainActivity","auto",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,FALSE
20250601,1748750502,FALSE,FALSE,TRUE,398298,1748750902494298,1748747956993003,FALSE,1748747594158000,0,"MainActivity",NA,"auto",1,"smart tv","ANDROID",NA,NA,"Montevideo","Uruguay",TRUE,FALSE
20250601,1748750533,FALSE,FALSE,FALSE,1517,1748750537082728,1748750534593002,FALSE,1698342448925000,1,"MainActivity","SplashActivity","auto",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,FALSE
20250601,1748750584,FALSE,FALSE,TRUE,3233,1748750589997070,1748750586730004,FALSE,1572577959980000,0,"MainActivity",NA,"auto",1,"smart tv","ANDROID","(none)","(direct)",NA,"Uruguay",TRUE,FALSE
20250601,1748750785,FALSE,FALSE,FALSE,0,1748754409777166,1748753039351000,FALSE,1669488114583000,1,"SinglePlayerActivity",NA,"auto",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748751070,TRUE,FALSE,FALSE,0,1748751071872580,1748728593601000,FALSE,1645828931770000,0,"UIAlertController",NA,"auto",1,"mobile","IOS","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748751171,FALSE,FALSE,TRUE,1959,1748751174219110,1748741064002001,FALSE,1736475281071000,0,"SplashViewController",NA,"auto",1,"mobile","IOS","(none)","(direct)","74184","Indonesia",TRUE,FALSE
20250601,1748751216,FALSE,FALSE,FALSE,0,1748751254625592,1748751253488002,FALSE,1748751214557000,1,"AuthorizationManagementActivity","SignInActivity","auto",1,"mobile","ANDROID",NA,NA,"Montevideo","Uruguay",TRUE,FALSE
20250601,1748751269,FALSE,FALSE,FALSE,0,1748751738174425,1748751736001048,FALSE,1741716477967000,1,"ZappingActivity","ChannelActivity","auto",1,"smart tv","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748751354,FALSE,FALSE,FALSE,0,1748751660301401,1748751648293001,FALSE,1685413635622000,0,"PlayerActivity",NA,"app",1,"smart tv","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,TRUE
20250601,1748751426,TRUE,FALSE,FALSE,0,1748751426962413,1745175747105000,FALSE,1744835738596000,0,NA,NA,"auto",1,"mobile","ANDROID","(none)","(direct)","Maldonado","Uruguay",TRUE,FALSE
20250601,1748751502,FALSE,FALSE,FALSE,0,1748751503345562,1748645320107001,FALSE,1743818840594000,1,"SplashActivity",NA,"auto",1,"smart tv","ANDROID","(none)","(direct)","Maldonado","Uruguay",TRUE,FALSE
20250601,1748751582,FALSE,FALSE,FALSE,0,1748751621519453,1748637820684000,FALSE,1672155256642000,0,"SinglePlayerActivity",NA,"app",1,"mobile","ANDROID","(none)","(direct)",NA,"Uruguay",TRUE,TRUE
20250601,1748751591,TRUE,FALSE,FALSE,0,1748751591711050,1748651107116000,FALSE,1651693795405000,0,NA,NA,"auto",1,"mobile","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,FALSE
20250601,1748751809,FALSE,FALSE,FALSE,26306,1748752211738960,1748752195013003,FALSE,1739464458740000,2,"MainActivity","PlayerActivity","auto",3,"smart tv","ANDROID","(none)","(direct)","Montevideo","Uruguay",TRUE,TRUE
20250601,1748751872,FALSE,FALSE,FALSE,5139,1748751979927801,1748751954401000,FALSE,1743738821799000,1,"MainActivity","SinglePlayerActivity","auto",1,"mobile","ANDROID","organic","google-play","Salto","Uruguay",TRUE,FALSE
20250601,1748751897,FALSE,FALSE,FALSE,0,1748751916079565,1748657003637000,FALSE,1719443439121000,0,"SinglePlayerActivity",NA,"app",1,"mobile","ANDROID","organic","google-play","Montevideo","Uruguay",TRUE,TRUE
20250601,1748752287,FALSE,FALSE,TRUE,2970,1748752304393414,1748752300370000,FALSE,1625920688133000,0,"SinglePlayerActivity",NA,"auto",1,"mobile","ANDROID","(none)","(direct)",NA,"Uruguay",TRUE,FALSE
20250601,1748752369,FALSE,FALSE,TRUE,11585,1748752624676011,1748752612899005,FALSE,1748752369680000,0,"BitMovinPlayerViewController",NA,"auto",1,"mobile","IOS",NA,NA,"Montevideo","Uruguay",TRUE,FALSE
20250601,1748752574,FALSE,FALSE,FALSE,0,1748752701360248,1748752699294019,FALSE,1693170330045000,1,"PlayerActivity","MainActivity","auto",1,"smart tv","ANDROID","(none)","(direct)","Montevideo","Uruguay",FALSE,FALSE
